,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count
701,Garden,4880,Earth Juice Grow Original Formula 1 Gallon,https://www.amazon.com/dp/B000E242UI,Amazon,EarthJuice,B000E242UI,B000E242UI,No,2021-07-28T00:00:00,2021,7,30,Sort of blew up,"This batch seemed to have problems from the start.. On opening, it out-gassed. Not alarming, just full. Poured a pint into another container, for convenience. It always seemed to have positive pressure. When replenishing, I found the gal. jug had the bottom blown out a bit. Fast forward from April to July, the quart container [a 1 qt Grow container] breached the bottom and then collapsed in on itself. The gallon jug has Grow foam at the top under pressure, and Im reluctant to open.If someone can explain, it would be appreciated. Bad batch, winter freeze in-transit, ??I am still using, but cautious of a new order.",organic reviews,30.36,1,0,0,1,No,"this batch seemed to have problems from the start.. on opening, it out-gassed. not alarming, just full. poured a pint into another container, for convenience. it always seemed to have positive pressure. when replenishing, i found the gal. jug had the bottom blown out a bit. fast forward from april to july, the quart container [a 1 qt grow container] breached the bottom and then collapsed in on itself. the gallon jug has grow foam at the top under pressure, and im reluctant to open.if someone can explain, it would be appreciated. bad batch, winter freeze in-transit, ??i am still using, but cautious of a new order.",2021-07-28,107
702,Garden,4895,Earth Juice Grow Original Formula 1 Gallon,https://www.amazon.com/dp/B000E242UI,Amazon,EarthJuice,B000E242UI,B000E242UI,No,2021-07-25T00:00:00,2021,7,29,Wont burn your plants. Tried and true,"Tried and true. Will never burn your plants. I recommend double the dosage for veg cycle, then 3-1 ratio of bloom to veg while flowering. Seriously, triple dose with bloom. Pure magic.",organic reviews,30.36,5,0,0,1,No,"tried and true. will never burn your plants. i recommend double the dosage for veg cycle, then 3-1 ratio of bloom to veg while flowering. seriously, triple dose with bloom. pure magic.",2021-07-25,32
1021,Garden,6359,Earth Juice Starter Kit,https://www.amazon.com/dp/B087D91TRD,Amazon,EarthJuice,B087D91TRD,B087D91TRD,No,2021-06-24T00:00:00,2021,6,25,Seriously Buy This!,My plants were very sad before using this stuff. Now I have big beautiful plants. I cant agree enough how much your plants will love you for buying this set.,organic reviews,45.0,5,0,0,0,No,my plants were very sad before using this stuff. now i have big beautiful plants. i cant agree enough how much your plants will love you for buying this set.,2021-06-24,30
1022,Garden,6361,Earth Juice Starter Kit,https://www.amazon.com/dp/B087D91TRD,Amazon,EarthJuice,B087D91TRD,B087D91TRD,No,2021-09-06T00:00:00,2021,9,36,Great,It is all I will use from now on after trying a variety of other things. Try it! You will like it! I do soil indoor led setup.,organic reviews,45.0,5,0,0,0,No,it is all i will use from now on after trying a variety of other things. try it! you will like it! i do soil indoor led setup.,2021-09-06,28
1023,Garden,6368,Earth Juice Starter Kit,https://www.amazon.com/dp/B087D91TRD,Amazon,EarthJuice,B087D91TRD,B087D91TRD,No,2021-07-31T00:00:00,2021,7,30,Awesome,"Great products, my plants grew amazingly well!",organic reviews,45.0,5,0,0,0,No,"great products, my plants grew amazingly well!",2021-07-31,7
1705,Garden,13320,Earth Juice Pro Pure Coco-Coir,http://www.homedepot.com/p/t/302607269,Homedepot,EarthJuice,302607269,302607269,No,2021-08-30T00:00:00,2021,8,35,"Holds lots of water,...","Holds lots of water,",organic reviews,14.98,5,0,0,0,No,"holds lots of water,",2021-08-30,4
1706,Garden,13322,Earth Juice Pro Pure Coco-Coir,http://www.homedepot.com/p/t/302607269,Homedepot,EarthJuice,302607269,302607269,No,2021-07-27T00:00:00,2021,7,30,"It looks good, fine pieces, well packaged too...","It looks good, fine pieces, well packaged too",organic reviews,14.98,5,0,0,0,No,"it looks good, fine pieces, well packaged too",2021-07-27,8
1707,Garden,13331,Earth Juice Pro Pure Coco-Coir,http://www.homedepot.com/p/t/302607269,Homedepot,EarthJuice,302607269,302607269,No,2021-07-17T00:00:00,2021,7,28,Great product. I recommend to all. Thanks again earth juice...,Great product. I recommend to all. Thanks again earth juice procoir.,organic reviews,14.98,5,0,0,0,No,great product. i recommend to all. thanks again earth juice procoir.,2021-07-17,11
1708,Garden,13333,Earth Juice Pro Pure Coco-Coir,http://www.homedepot.com/p/t/302607269,Homedepot,EarthJuice,302607269,302607269,No,2021-08-14T00:00:00,2021,8,32,"It retains water well, so I use it as a...","It retains water well, so I use it as a substitute for moss (with charcoal) to grow orchids.",organic reviews,14.98,4,0,0,0,No,"it retains water well, so i use it as a substitute for moss (with charcoal) to grow orchids.",2021-08-14,18
2932,Garden,27519,Earth Juice Crystal Down pH Adjuster,http://www.homedepot.com/p/t/302607221,Homedepot,EarthJuice,302607221,302607221,No,2021-10-25T00:00:00,2021,10,43,This stuff is powerful! A little (tiny) bit goes a...,"This stuff is powerful! A little (tiny) bit goes a long way. As in, PHing a gallon of water use just a few granules at a time until the PH is right.",organic reviews,19.98,4,0,0,0,No,"this stuff is powerful! a little (tiny) bit goes a long way. as in, phing a gallon of water use just a few granules at a time until the ph is right.",2021-10-25,32
9361,Garden,70058,Earth Juice Starter Kit,https://www.amazon.com/dp/B087D91TRD,Amazon,EarthJuice,B087D91TRD,B087D91TRD,No,2021-12-30T00:00:00,2021,12,52,I did not taste it....,It is what it says I have used earth juice in the past. It works awesome for all stages of growth just adjust the mixture as it says. No burn.. the grow is a little to thick but I can still use it just have to presoak that part.,organic reviews,38.2,5,0,0,0,No,it is what it says i have used earth juice in the past. it works awesome for all stages of growth just adjust the mixture as it says. no burn.. the grow is a little to thick but i can still use it just have to presoak that part.,2021-12-30,49
10423,Garden,72015,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79H9G,Amazon,EarthJuice,B005H79H9G,B005H79H9G,No,2022-01-11T00:00:00,2022,1,2,Best molasses around,love this stuff at the end of fruit and flowering,organic reviews,33.46,5,0,0,0,No,love this stuff at the end of fruit and flowering,2022-01-11,10
10424,Garden,72016,Earth Juice Rainbow Mix Pro Grow ,https://www.amazon.com/dp/B010LR6CKS,Amazon,EarthJuice,B010LR6CKS,B010LR6CKS,No,2022-01-26T00:00:00,2022,1,4,Another quality product from a great company.,Plants love it. Awesome quality product for a great deal.,organic reviews,20.35,5,0,0,0,No,plants love it. awesome quality product for a great deal.,2022-01-26,10
10440,Garden,72032,Earth Juice Grow Original Formula 1 Quart,https://www.amazon.com/dp/B0001YC3PA,Amazon,EarthJuice,B0001YC3PA,B0001YC3PA,No,2022-01-04T00:00:00,2022,1,1,Great product,Great stuff,organic reviews,0.0,5,0,0,0,No,great stuff,2022-01-04,2
10453,Garden,72045,Earth Juice Starter Kit,https://www.amazon.com/dp/B087D91TRD,Amazon,EarthJuice,B087D91TRD,B087D91TRD,No,2022-01-12T00:00:00,2022,1,2,Works great for your plants. I have great results from this line up.,Great for yours plants and is actually cheap,organic reviews,45.0,5,0,0,0,No,great for yours plants and is actually cheap,2022-01-12,8
10466,Garden,72058,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79HF0,Amazon,EarthJuice,B005H79HF0,B005H79HF0,Yes,2022-01-12T00:00:00,2022,1,2,Great micronutrients,Works wonders with the other earth juice line ups of products.,organic reviews,0.0,5,0,0,0,No,works wonders with the other earth juice line ups of products.,2022-01-12,11
10467,Garden,72059,Earth Juice Hi- Brix ,https://www.amazon.com/dp/B005H79HF0,Amazon,EarthJuice,B005H79HF0,B005H79HF0,Yes,2022-01-02T00:00:00,2022,1,52,I assume it works.,"I assume it is working because the plants seem healthier, and I used them on plants for animals, and their use went up.",organic reviews,0.0,5,0,0,0,No,"i assume it is working because the plants seem healthier, and i used them on plants for animals, and their use went up.",2022-01-02,23
10949,Garden,72541,Earth Juice Rainbow Mix Pro Bloom,https://www.walmart.com//ip/Earth-Juice-Rainbow-Mix-Pro-Bloom-Plant-Food-2-14-2-Fertilizer-5-lb/147730113?selected=true,Walmart,EarthJuice,147730113,111069267,Yes,2022-01-27T00:00:00,2022,1,4,idk,"[This review was collected as part of a promotion.] Same with this when I dont know if I want to use it because Ive read some reviews in some Ive had about a negative thing so Im worried that I will lose my plants, I definitely read the reviews what other influencers posted on here before using",syndicated reviews,21.0,1,0,0,0,Yes,"[this review was collected as part of a promotion.] same with this when i dont know if i want to use it because ive read some reviews in some ive had about a negative thing so im worried that i will lose my plants, i definitely read the reviews what other influencers posted on here before using",2022-01-27,57
11242,Garden,72834,Earth Juice Elements Cal-N-Mag,https://www.walmart.com//ip/Earth-Juice-Elements-CAL-N-MAG-Plant-Food-3-0-0-Fertilizer-32-oz/103635752?selected=true,Walmart,EarthJuice,103635752,103635752,No,2022-01-22T00:00:00,2022,1,3,WATER!,i recieved WATER! the bottle is correct but the liquid is water! dont waste your money!,organic reviews,10.78,1,0,0,0,No,i recieved water! the bottle is correct but the liquid is water! dont waste your money!,2022-01-22,16
11243,Garden,72835,Earth Juice Elements Cal-N-Mag,https://www.walmart.com//ip/Earth-Juice-Elements-CAL-N-MAG-Plant-Food-3-0-0-Fertilizer-32-oz/103635752?selected=true,Walmart,EarthJuice,103635752,103635752,No,2022-01-31T00:00:00,2022,1,5,great!,[This review was collected as part of a promotion.] The earth juice cal & mag mix definitely helped when my plants were laking nutrients this winter. A little goes a long ways on house plants so be careful! Definitely will purchase again.,syndicated reviews,10.78,4,0,0,0,Yes,[this review was collected as part of a promotion.] the earth juice cal & mag mix definitely helped when my plants were laking nutrients this winter. a little goes a long ways on house plants so be careful! definitely will purchase again.,2022-01-31,42
11244,Garden,72836,Earth Juice Elements Cal-N-Mag,https://www.walmart.com//ip/Earth-Juice-Elements-CAL-N-MAG-Plant-Food-3-0-0-Fertilizer-32-oz/103635752?selected=true,Walmart,EarthJuice,103635752,103635752,No,2022-01-31T00:00:00,2022,1,5,really helped my succulents,[This review was collected as part of a promotion.] I used this on my succulents and they seem to like it very much. I put a few drops and they have grown so much. I will be buying more once i get through with this bottle. I recommend this to everyone,syndicated reviews,10.78,5,0,0,0,Yes,[this review was collected as part of a promotion.] i used this on my succulents and they seem to like it very much. i put a few drops and they have grown so much. i will be buying more once i get through with this bottle. i recommend this to everyone,2022-01-31,51
11317,Garden,72909,Earth Juice Microblast- Liquid Micronutrients 1 Quart,https://www.walmart.com//ip/Earth-Juice-Micro-Blast-Liquid-Plant-Food-Fertilizer-32-oz/17694642?selected=true,Walmart,EarthJuice,17694642,17694642,Yes,2022-01-27T00:00:00,2022,1,4,Review it liked it,[This review was collected as part of a promotion.] Got this in my reviews and I liked it did the job it was needed for and cant wait to really try qhen spring gets here as I didnt get much time since I got it late in plant weather,syndicated reviews,15.57,5,0,0,0,Yes,[this review was collected as part of a promotion.] got this in my reviews and i liked it did the job it was needed for and cant wait to really try qhen spring gets here as i didnt get much time since i got it late in plant weather,2022-01-27,49
11318,Garden,72910,Hydro-Organics-HOJ07501-1-Pint-Hydro-Organics-Earth-Juice-Microblast-Plant-Supplement,https://www.walmart.com//ip/Hydro-Organics-HOJ07501-1-Pint-Hydro-Organics-Earth-Juice-Microblast-Plant-Supplement/37139261?selected=true,Walmart,EarthJuice,37139261,17694642,Yes,2022-01-27T00:00:00,2022,1,4,Review it liked it,[This review was collected as part of a promotion.] Got this in my reviews and I liked it did the job it was needed for and cant wait to really try qhen spring gets here as I didnt get much time since I got it late in plant weather,syndicated reviews,22.99,5,0,0,0,Yes,[this review was collected as part of a promotion.] got this in my reviews and i liked it did the job it was needed for and cant wait to really try qhen spring gets here as i didnt get much time since i got it late in plant weather,2022-01-27,49
11319,Garden,72911,Earth Juice Rainbow Mix Pro Grow ,https://www.walmart.com//ip/Earth-Juice-Rainbow-Mix-Pro-Grow/111069267?selected=true,Walmart,EarthJuice,111069267,111069267,Yes,2022-01-27T00:00:00,2022,1,4,idk,[This review was collected as part of a promotion.] I havent used yet because I read some reviews and Im kind of worried about trying to sell my place I would hate to lose my cyclones after working so hard to get in the ground,syndicated reviews,74.27,2,0,0,0,Yes,[this review was collected as part of a promotion.] i havent used yet because i read some reviews and im kind of worried about trying to sell my place i would hate to lose my cyclones after working so hard to get in the ground,2022-01-27,45
11320,Garden,72912,Earth-Juice-Rainbow-Mix-Pro-Grow-Plant-Food-8-6-3-Fertilizer-5-lb,https://www.walmart.com//ip/Earth-Juice-Rainbow-Mix-Pro-Grow-Plant-Food-8-6-3-Fertilizer-5-lb/153701256?selected=true,Walmart,EarthJuice,153701256,111069267,Yes,2022-01-27T00:00:00,2022,1,4,idk,[This review was collected as part of a promotion.] I havent used yet because I read some reviews and Im kind of worried about trying to sell my place I would hate to lose my cyclones after working so hard to get in the ground,syndicated reviews,25.99,2,0,0,0,Yes,[this review was collected as part of a promotion.] i havent used yet because i read some reviews and im kind of worried about trying to sell my place i would hate to lose my cyclones after working so hard to get in the ground,2022-01-27,45
11917,Garden,73580,"Earth Juice Grow Plant Food, 2-1-0 Fertilizer, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Grow-Plant-Food-2-1-0-Fertilizer-32-oz/17694413?selected=true,Walmart,EarthJuice,17694413,17694413,No,2022-02-01T00:00:00,2022,2,5,So far my husband,[This review was collected as part of a promotion.] So far my husband loves this product. Hes the one with the green thumb in our household. Well be able to test it further once Spring season rolls around,syndicated reviews,14.21,5,0,0,0,Yes,[this review was collected as part of a promotion.] so far my husband loves this product. hes the one with the green thumb in our household. well be able to test it further once spring season rolls around,2022-02-01,38
11918,Garden,73581,"Earth Juice Plant Food, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Plant-Food-32-oz/17694420?selected=true,Walmart,EarthJuice,17694420,17694420,Yes,2022-02-03T00:00:00,2022,2,5,works great!,"[This review was collected as part of a promotion.] The reason why I like this product is because after about one month from the initial use, I could definitely see a positive improvement in my garden!",syndicated reviews,18.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] the reason why i like this product is because after about one month from the initial use, i could definitely see a positive improvement in my garden!",2022-02-03,36
11919,Garden,73582,"Earth Juice Plant Food, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Plant-Food-32-oz/17694606?selected=true,Walmart,EarthJuice,17694606,17694606,No,2022-02-05T00:00:00,2022,2,5,It keeps review,[This review was collected as part of a promotion.] I dont know why but it keeps asking me to review this in my snaps I have reviewed so many time I dont know more.to say,syndicated reviews,16.28,5,0,0,0,Yes,[this review was collected as part of a promotion.] i dont know why but it keeps asking me to review this in my snaps i have reviewed so many time i dont know more.to say,2022-02-05,35
11920,Garden,73583,"Earth Juice Plant Food, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Plant-Food-32-oz/17694630?selected=true,Walmart,EarthJuice,17694630,17694630,Yes,2022-02-03T00:00:00,2022,2,5,works great!,"[This review was collected as part of a promotion.] The reason why I like this product is because after about one month from the initial use, I could definitely see a positive improvement in my garden!",syndicated reviews,24.2,5,0,0,0,Yes,"[this review was collected as part of a promotion.] the reason why i like this product is because after about one month from the initial use, i could definitely see a positive improvement in my garden!",2022-02-03,36
11921,Garden,73584,"Earth Juice Plant Food, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Plant-Food-32-oz/17694642?selected=true,Walmart,EarthJuice,17694642,17694642,Yes,2022-02-14T00:00:00,2022,2,7,hmmmm,[This review was collected as part of a promotion.] I have not noticed any difference or improvement sadly. I actually had 1 plans die. idk if uts connected or not just full honest disclosure,syndicated reviews,15.57,3,0,0,0,Yes,[this review was collected as part of a promotion.] i have not noticed any difference or improvement sadly. i actually had 1 plans die. idk if uts connected or not just full honest disclosure,2022-02-14,34
11922,Garden,73585,"Earth Juice Plant Food, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Plant-Food-32-oz/17694656?selected=true,Walmart,EarthJuice,17694656,17694656,Yes,2022-02-03T00:00:00,2022,2,5,works great!,"[This review was collected as part of a promotion.] The reason why I like this product is because after about one month from the initial use, I could definitely see a positive improvement in my garden!",syndicated reviews,18.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] the reason why i like this product is because after about one month from the initial use, i could definitely see a positive improvement in my garden!",2022-02-03,36
11923,Garden,73586,"Earth Juice Bloom Liquid Plant Food, 0-3-2 Fertilizer, 32 oz.",https://www.walmart.com//ip/Earth-Juice-Bloom-Liquid-Plant-Food-0-3-2-Fertilizer-32-oz/17694659?selected=true,Walmart,EarthJuice,17694659,17694659,No,2022-02-01T00:00:00,2022,2,5,so far so good,[This review was collected as part of a promotion.] So far this product is great but Id like to try it out again in the spring time to give an in depth review,syndicated reviews,14.28,5,0,0,0,Yes,[this review was collected as part of a promotion.] so far this product is great but id like to try it out again in the spring time to give an in depth review,2022-02-01,33
11965,Garden,73628,Hydro Organics HOJ07501 1-Pint Hydro Organics Earth Juice Microblast Plant Supplement,https://www.walmart.com//ip/Hydro-Organics-HOJ07501-1-Pint-Hydro-Organics-Earth-Juice-Microblast-Plant-Supplement/37139261?selected=true,Walmart,EarthJuice,37139261,37139261,Yes,2022-02-14T00:00:00,2022,2,7,hmmmm,[This review was collected as part of a promotion.] I have not noticed any difference or improvement sadly. I actually had 1 plans die. idk if uts connected or not just full honest disclosure,syndicated reviews,22.99,3,0,0,0,Yes,[this review was collected as part of a promotion.] i have not noticed any difference or improvement sadly. i actually had 1 plans die. idk if uts connected or not just full honest disclosure,2022-02-14,34
12029,Garden,73692,Earth Juice Rainbow Mix Pro Grow,https://www.walmart.com//ip/Earth-Juice-Rainbow-Mix-Pro-Grow/111069267?selected=true,Walmart,EarthJuice,111069267,111069267,Yes,2022-02-07T00:00:00,2022,2,6,this stuff works,[This review was collected as part of a promotion.] Im loving this plant food. It does however take a couple weeks to start getting new growth. Also my dogs are super attracted to it and want to eat it so definitely keep pets away and water it really good so there is not anything left on the dirt.,syndicated reviews,74.27,5,0,0,0,Yes,[this review was collected as part of a promotion.] im loving this plant food. it does however take a couple weeks to start getting new growth. also my dogs are super attracted to it and want to eat it so definitely keep pets away and water it really good so there is not anything left on the dirt.,2022-02-07,58
12033,Garden,73696,Earth Juice Sugar Peak Flowering 2-4-5 /5gal 100210039,https://www.walmart.com//ip/Earth-Juice-Sugar-Peak-Flowering-2-4-5-5gal-100210039/125105263?selected=true,Walmart,EarthJuice,125105263,125105263,Yes,2022-02-03T00:00:00,2022,2,5,works great!,"[This review was collected as part of a promotion.] The reason why I like this product is because after about one month from the initial use, I could definitely see a positive improvement in my garden!",syndicated reviews,130.08,5,0,0,0,Yes,"[this review was collected as part of a promotion.] the reason why i like this product is because after about one month from the initial use, i could definitely see a positive improvement in my garden!",2022-02-03,36
12034,Garden,73697,"Earth Juice Plant Food, 5 lbs",https://www.walmart.com//ip/Earth-Juice-Plant-Food-5-lbs/147730113?selected=true,Walmart,EarthJuice,147730113,147730113,Yes,2022-02-05T00:00:00,2022,2,5,it works !,[This review was collected as part of a promotion.] So far so good! I can definitely tell My plants are getting healthier brighter green and new growth. It took a few weeks before I could tell.,syndicated reviews,21.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] so far so good! i can definitely tell my plants are getting healthier brighter green and new growth. it took a few weeks before i could tell.,2022-02-05,36
