,Unnamed: 0.1,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,cost_m,efficient_m,effective_m,ease of use_m,sentiment
10,25519,Garden,141451,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corry's,203636436,203636436,Yes,2022-06-23T00:00:00,2022,6,25,same as above,packages are way too small and way too expensive,organic reviews,7.97,5,0,0,0,No,packages are way too small and way too expensive,2022-06-23,9,0.9845821857452393,0.0008950963383540511,0.003379652975127101,0.001072170678526163,Negative
11,8921,Garden,68793,Sevin Insect Killer,https://www.homedepot.com/p/Sevin-16-oz-Insect-Killer-Concentrate-100530122/308861793,Homedepot,GardenTech,308861793,303593722,Yes,2021-11-03T00:00:00,2021,11,44,"It killed a few bugs, but it rained the next...","It killed a few bugs, but it rained the next day and we say some bugs remained alive.",organic reviews,12.35,2,0,0,0,No,"it killed a few bugs, but it rained the next day and we say some bugs remained alive.",2021-11-03,18,0.6537891626358032,0.24560782313346863,0.7801576852798462,0.02614005096256733,Neutral
12,11109,Garden,72701,Pennington Select Black Oil Sunflower Seed 20lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-20-lb-Bag/44496029?selected=true,Walmart,Pennington Bird,44496029,44496029,Yes,2022-01-10T00:00:00,2022,1,2,Not the best quality.,"Lots of debris, tiny sticks in with the seed. Disappointing.",organic reviews,14.12,2,0,0,0,No,"lots of debris, tiny sticks in with the seed. disappointing.",2022-01-10,10,0.2075870782136917,0.0002663438208401203,0.0008859039517119527,0.00018653184815775603,Negative
13,11021,Garden,72613,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,Pennington Bird,44496032,44496029,Yes,2022-01-26T00:00:00,2022,1,4,Birds Love the Sunflower Seeds,"Nice Quality sunflower seed, the cardinals and squirrels love it.",organic reviews,11.48,5,0,0,0,No,"nice quality sunflower seed, the cardinals and squirrels love it.",2022-01-26,10,0.23218853771686554,0.8915209174156189,0.9930739998817444,0.2897731065750122,Positive
14,14433,Garden,80237,Lawn Booster Sun & Shade 35lb bag,http://www.homedepot.com/p/311569530,Homedepot,Pennington Grass,311569529,311569530,Yes,2022-04-09T00:00:00,2022,4,14,My grass looks great...,My grass looks great,organic reviews,49.97,5,0,0,0,No,my grass looks great,2022-04-09,4,0.00798985455185175,0.8399578332901001,0.9854865074157715,0.23094025254249573,Positive
15,7867,Garden,67739,"Eliminator Total Vegetation Killer Herbicide, 1 Gallon Concentrate",https://www.walmart.com//ip/Eliminator-Total-Vegetation-Killer-Herbicide-1-Gallon-Concentrate/669105534?selected=true,Walmart,Eliminator,669105534,935703842,No,2021-07-31T00:00:00,2021,7,30,Money back guarantee,The product  kills the roots of the weeds or any vegetation that you need rid of . Covers 75sq ft. I applied the product during rainy season so I was happy to see that its rainproof within one hour and has a Money back guarantee. I like this product,organic reviews,14.38,5,0,0,0,No,the product  kills the roots of the weeds or any vegetation that you need rid of . covers 75sq ft. i applied the product during rainy season so i was happy to see that its rainproof within one hour and has a money back guarantee. i like this product,2021-07-31,50,0.8150570392608643,0.9847722053527832,0.9986671209335327,0.9653904438018799,Positive
16,16565,Garden,110139,Pennington Ultimate 7 lbs. Songbird Food Seed Blend,http://www.homedepot.com/p/312026373,Homedepot,Pennington Bird,312026373,312026373,No,2022-05-04T00:00:00,2022,5,18,Pretty good quality food. The birds seem very attracted to...,"Pretty good quality food. The birds seem very attracted to these seeds, so I continue buying them for my feeders.",organic reviews,15.98,5,0,0,0,No,"pretty good quality food. the birds seem very attracted to these seeds, so i continue buying them for my feeders.",2022-05-04,20,0.6132529377937317,0.8871591091156006,0.9973388910293579,0.14106500148773193,Positive
17,10660,Garden,72252,Pennington Premium 40 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/312026385,Homedepot,Pennington Bird,312026379,312026385,Yes,2022-01-26T00:00:00,2022,1,4,The birds love itThere are at least 6 kinds of...,The birds love itThere are at least 6 kinds of birds at the feader,organic reviews,24.98,5,0,0,0,No,the birds love itthere are at least 6 kinds of birds at the feader,2022-01-26,14,0.04229290410876274,0.5955348014831543,0.9833732843399048,0.10986070334911346,Positive
18,21896,Garden,133823,Sevin Ready to Use 5% Dust 1 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708103,100539964,Yes,2022-05-12T00:00:00,2022,5,19,Great Insect Killer,"[This review was collected as part of a promotion.] Sevin Insect Killer Dust is working great for the ant piles in my yard. It was rainy a few weeks ago and since then, ant piles sprouted up everywhere. This dust has been great at eliminating the ants. The Dust works quickly too! This container is great for carrying in tge yard for spot treatments. I will continue to use Sevin dust in my yard and flower garden.",syndicated reviews,9.98,5,1,0,0,Yes,"[this review was collected as part of a promotion.] sevin insect killer dust is working great for the ant piles in my yard. it was rainy a few weeks ago and since then, ant piles sprouted up everywhere. this dust has been great at eliminating the ants. the dust works quickly too! this container is great for carrying in tge yard for spot treatments. i will continue to use sevin dust in my yard and flower garden.",2022-05-12,77,0.6765328645706177,0.9988992214202881,0.9996459484100342,0.9803670644760132,Positive
19,11861,Garden,73524,"Pennington Classic Wild Bird Feed and Seed, 40 lb. Bag",https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-40-lb-Bag/16794608?selected=true,Walmart,Pennington Bird,16794608,16794608,Yes,2022-02-05T00:00:00,2022,2,5,,Great Product - all the Birds love it!,organic reviews,22.47,5,0,0,0,No,great product - all the birds love it!,2022-02-05,8,0.03913555666804314,0.873666524887085,0.9932785034179688,0.65525883436203,Positive
20,16669,Garden,110243,"Pennington Smart Patch Tall Fescue Mix, 10 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713425,317713416,Yes,2022-04-28T00:00:00,2022,4,17,Easy to use for patching lawns,"I used this Smart Patch Dense Shade Mix on a section of my lawn that gets very little sunlight due to shade from trees and the house. This product has four different varieties of grass seed, plus fertilizer and a wood fiber mulch.I first prepared the area with some hard raking to loosen the soil. Then I spread the mixture by hand to cover all of the bare area (about 50 to 60 square feet). The last step was to water it well. I will need to keep watering the area for several days to keep it adequately moist.I am very satisfied with how easy this product was to use. At this point it is a matter of watering and waiting for the new grass to start growing.",organic reviews,28.98,5,6,0,0,No,"i used this smart patch dense shade mix on a section of my lawn that gets very little sunlight due to shade from trees and the house. this product has four different varieties of grass seed, plus fertilizer and a wood fiber mulch.i first prepared the area with some hard raking to loosen the soil. then i spread the mixture by hand to cover all of the bare area (about 50 to 60 square feet). the last step was to water it well. i will need to keep watering the area for several days to keep it adequately moist.i am very satisfied with how easy this product was to use. at this point it is a matter of watering and waiting for the new grass to start growing.",2022-04-28,128,0.5456572771072388,0.9775522351264954,0.9971954226493835,0.9915285706520081,Neutral
21,3005,Garden,27884,Lawn Booster Sun & Shade 35lb bag,http://www.homedepot.com/p/t/311569529,Homedepot,Pennington Grass,311569529,311569530,Yes,2021-10-31T00:00:00,2021,10,43,Grass did not sprout tryed twice the first time I...,Grass did not sprout tryed twice the first time I was thinking it was to hot the last time my neighbor planted the same time his worked different grass seed,organic reviews,47.99,1,0,0,0,No,grass did not sprout tryed twice the first time i was thinking it was to hot the last time my neighbor planted the same time his worked different grass seed,2021-10-31,30,0.3268333375453949,0.02877967804670334,0.018224243074655533,0.0030194269493222237,Neutral
22,10698,Garden,72290,Pennington Premium Black Oil Sunflower Bird Seed Bucket,http://www.homedepot.com/p/312026381,Homedepot,Pennington Bird,312026401,312026381,Yes,2022-01-18T00:00:00,2022,1,3,The birds love it . Especially the Blue Jays....,The birds love it . Especially the Blue Jays.,organic reviews,20.98,5,0,0,0,No,the birds love it . especially the blue jays.,2022-01-18,9,0.10560258477926254,0.7716217637062073,0.9929049015045166,0.46095338463783264,Positive
23,16593,Garden,110167,"Pennington Smart Patch Tall Fescue Mix, 5 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713418,317713416,Yes,2022-04-30T00:00:00,2022,4,17,"Skeptical, but sprouted seeds in 6 days.","I selected this item to test seed a small area that wasnt filling in. Our backyard here in Florida is mostly sand and for some reason this area wasnt filling in like other areas had .when I removed an old deck.  I distributed the complete bag as shown in the photos, it didnt go very far but I also spread it kinda thick. I watered it every evening for 20 minutes, about 50 gallons according to my water meter.Withing 6 days, tiny blades of grass appeared and seem to be doing well. Ill continue to water daily until we get some rain in the forecast.",organic reviews,0.0,5,5,0,0,No,"i selected this item to test seed a small area that wasnt filling in. our backyard here in florida is mostly sand and for some reason this area wasnt filling in like other areas had .when i removed an old deck.  i distributed the complete bag as shown in the photos, it didnt go very far but i also spread it kinda thick. i watered it every evening for 20 minutes, about 50 gallons according to my water meter.withing 6 days, tiny blades of grass appeared and seem to be doing well. ill continue to water daily until we get some rain in the forecast.",2022-04-30,106,0.5308777093887329,0.6178744435310364,0.98127681016922,0.1953069567680359,Neutral
24,27361,Garden,143293,Smart Seed Sun & Shade Mixture 3lb bag,http://www.homedepot.com/p/314933321,Homedepot,Pennington Grass,314933321,314933321,Yes,2022-06-30T00:00:00,2022,6,26,"Grass didnt grow, even with putting down mushroom soil and...","Grass didnt grow, even with putting down mushroom soil and watering....",organic reviews,12.94,2,0,0,0,No,"grass didnt grow, even with putting down mushroom soil and watering....",2022-06-30,11,0.344399631023407,0.009590535424649715,0.013924078084528446,0.006072461139410734,Negative
25,5266,Garden,60954,Kentucky 31 Tall Fescue 40lb bag,https://www.lowes.com/pd/Pennington-KY-31-40-lb-Tall-Fescue-Grass-Seed/1000913982,Lowes,Pennington Grass,1000913982,5001461185,Yes,2021-07-08T00:00:00,2021,7,27,Excellent product,Best grass seed Ive ever bought sprouts very quickly would recommend it to everybody and well buy it again.,organic reviews,61.98,5,0,0,0,No,best grass seed ive ever bought sprouts very quickly would recommend it to everybody and well buy it again.,2021-07-08,19,0.3347325026988983,0.9909167289733887,0.9983125925064087,0.9720582962036133,Positive
26,14,Garden,186,AMDRO Fire Ant Bait 1lb,https://www.amazon.com/dp/B000HJDG0U,Amazon,Amdro,B000HJDG0U,B000HJDG0U,No,2021-11-23T00:00:00,2021,11,47,Price,It works!,organic reviews,12.48,5,0,0,0,No,it works!,2021-11-23,2,0.3108961880207062,0.9649760127067566,0.9985467791557312,0.8936232328414917,Positive
27,21860,Garden,133780,The Rebels Tall Fescue 40lb bag,http://www.homedepot.com/p/314933287,Homedepot,Pennington Grass,314933300,314933287,Yes,2022-05-23T00:00:00,2022,5,21,Most of the see we put out came up and...,Most of the see we put out came up and the yar looks great.,organic reviews,99.97,5,0,0,0,No,most of the see we put out came up and the yar looks great.,2022-05-23,14,0.1528244912624359,0.9143261313438416,0.9928019642829895,0.3957488238811493,Positive
28,9100,Garden,68972,Kentucky 31 Tall Fescue,https://www.homedepot.com/p/Pennington-10-lbs-Kentucky-31-Tall-Fescue-Penkoted-Grass-Seed-100521768/204711466,Homedepot,Pennington Grass,204711466,306924565,Yes,2021-11-02T00:00:00,2021,11,44,Total coverage Misleading!!!!,"It states that it should cover about 4,000 sq ft. The total bag did not even cover 2,0000 sq ft.",organic reviews,21.98,3,0,0,0,No,"it states that it should cover about 4,000 sq ft. the total bag did not even cover 2,0000 sq ft.",2021-11-02,20,0.38744136691093445,0.043795786798000336,0.35851654410362244,0.02008671686053276,Negative
29,25394,Garden,141326,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,Pennington Fertilizer,100211859,202949934,Yes,2022-06-22T00:00:00,2022,6,25,"Oh my goodness, this stuff stinks! Gross, disgusting, putrid odor....","Oh my goodness, this stuff stinks! Gross, disgusting, putrid odor.  But, my plants love and thrive on it! And that makes it worth it.  Just be sure to wear rubber gloves and beware that it can stain anything the undiluted form of it gets splashed on. And I dont think I would ever use this on any indoor plants. It bears reminders; Dont forget to wear gloves!",organic reviews,20.52,5,0,0,0,No,"oh my goodness, this stuff stinks! gross, disgusting, putrid odor.  but, my plants love and thrive on it! and that makes it worth it.  just be sure to wear rubber gloves and beware that it can stain anything the undiluted form of it gets splashed on. and i dont think i would ever use this on any indoor plants. it bears reminders; dont forget to wear gloves!",2022-06-22,69,0.7917205095291138,0.2592460513114929,0.9483739137649536,0.0018413515063002706,Negative
30,25017,Garden,140949,Ironite Mineral Supplement 1-0-0 1 15 lbs.,http://www.homedepot.com/p/317814846,Homedepot,Pennington Fertilizer,317814846,317814846,No,2022-06-13T00:00:00,2022,6,24,"Seems great, green grass pretty fast!","[This review was collected as part of a promotion.] Easy to apply. I saw a change in grass going to darker green after just a few days. Will see if the stated ""reduced mowing"" is actually true. Seems to be growing the same as normal.",syndicated reviews,0.0,4,0,0,0,Yes,"[this review was collected as part of a promotion.] easy to apply. i saw a change in grass going to darker green after just a few days. will see if the stated ""reduced mowing"" is actually true. seems to be growing the same as normal.",2022-06-13,45,0.010003732517361641,0.9529045224189758,0.9907899498939514,0.9348294734954834,Positive
31,11931,Garden,73594,"Pennington Red Cedar Nature's Friend Hopper Wild Bird Feeder, 3 lbs Seed Capacity",https://www.walmart.com//ip/Pennington-Red-Cedar-Nature-s-Friend-Hopper-Wild-Bird-Feeder-3-lbs-Seed-Capacity/20713369?selected=true,Walmart,Pennington Bird,20713369,20713369,No,2022-02-03T00:00:00,2022,2,5,solid wood and lots of space for birds to eat,this is a great bird feeder. the wood is beautiful and enough weight to protect against wind. Good vision to watch the birds feed. My cat likes to watch the feeder. Ha!,organic reviews,11.34,5,0,0,0,No,this is a great bird feeder. the wood is beautiful and enough weight to protect against wind. good vision to watch the birds feed. my cat likes to watch the feeder. ha!,2022-02-03,32,0.537878155708313,0.9878559112548828,0.9983178973197937,0.380562961101532,Positive
32,8543,Garden,68415,"Pennington Cedar Wild Bird Suet Feeder, 4 Plug Capacity",https://www.walmart.com//ip/Pennington-Cedar-Wild-Bird-Suet-Feeder-4-Plug-Capacity/994962564?selected=true,Walmart,Pennington Bird,994962564,994962564,No,2021-06-24T00:00:00,2021,6,25,,my husband is enjoying his bday gift and got him another one for fathers day,organic reviews,14.0,5,0,0,0,No,my husband is enjoying his bday gift and got him another one for fathers day,2021-06-24,15,0.43339836597442627,0.6276031732559204,0.9141201376914978,0.5386348366737366,Positive
33,7392,Garden,67264,Image All-In-One Weed Killer Ready-to-Spray,https://www.walmart.com//ip/Image-All-in-One-Lawn-Weed-Killer-24-oz-Ready-to-Spray/180315212?selected=true,Walmart,Image for Weeds,180315212,180315212,No,2021-06-27T00:00:00,2021,6,25,Great results,[This review was collected as part of a promotion.] After I applied Image All-In-One Weed Killer Ready-To-Spray to my annoying clover patches wi ty in a week the clover patches started turning brown and wilting away. so far it has not harmed my yard grass.,organic reviews,20.18,5,0,0,0,Yes,[this review was collected as part of a promotion.] after i applied image all-in-one weed killer ready-to-spray to my annoying clover patches wi ty in a week the clover patches started turning brown and wilting away. so far it has not harmed my yard grass.,2021-06-27,45,0.09188438206911087,0.9304594397544861,0.9889432787895203,0.8797138333320618,Neutral
34,23817,Garden,135913,Sevin Insect Killer Ready to Use2 1.33 Gal,https://www.lowes.com/pd/Sevin-Ready-to-Use-1-33-Gallon-Garden-Insect-Killer/1001413712,Lowes,GardenTech,1001413712,1001413712,No,2022-05-26T00:00:00,2022,5,21,No more ant hills,[This review was collected as part of a promotion.] Sprayed this around all my flower beds where fire ants have been beginning to take up residence. Almost immediately died off and Ive seen no hills coming back. Happy to be rid of fire ants.,syndicated reviews,22.98,4,2,0,0,Yes,[this review was collected as part of a promotion.] sprayed this around all my flower beds where fire ants have been beginning to take up residence. almost immediately died off and ive seen no hills coming back. happy to be rid of fire ants.,2022-05-26,44,0.5381790995597839,0.9954091310501099,0.9993281364440918,0.940814197063446,Neutral
35,15480,Garden,100075,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,Pennington Fertilizer,205602145,205602145,No,2022-04-19T00:00:00,2022,4,16,best dark green you can get!...,best dark green you can get!,organic reviews,0.0,5,0,0,0,No,best dark green you can get!,2022-04-19,6,0.15311920642852783,0.7060194611549377,0.9693546891212463,0.15172217786312103,Positive
36,13797,Garden,79014,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com/dp/B07N29CHQ1,Amazon,Pennington Fertilizer,B07N29CHQ1,B07N29CHQ1,No,2022-03-28T00:00:00,2022,3,13,Best in Class,This fertilizer does not disappoint. Give it a week or two and you have the greenest lawn in the neighborhood!,organic reviews,17.3,5,0,0,0,No,this fertilizer does not disappoint. give it a week or two and you have the greenest lawn in the neighborhood!,2022-03-28,20,0.25574955344200134,0.9889201521873474,0.9987510442733765,0.8712926506996155,Positive
37,22122,Garden,134065,Sevin Ready to Use 5% Dust 3 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708109,100539964,Yes,2022-05-16T00:00:00,2022,5,20,Sevin Insect Killer,"[This review was collected as part of a promotion.] I sprinkled the Gardentech Sevin Insect Killer Dust on the corners of my vegetable garden in the hope of combatting some critters weve noticed chomping on the leaves. So far, after 3-4 days, the plants are still alive and I havent seen as many insects. I tried a different product last summer and it actually killed my garden so I already like this a lot better and would purchase!",syndicated reviews,15.47,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i sprinkled the gardentech sevin insect killer dust on the corners of my vegetable garden in the hope of combatting some critters weve noticed chomping on the leaves. so far, after 3-4 days, the plants are still alive and i havent seen as many insects. i tried a different product last summer and it actually killed my garden so i already like this a lot better and would purchase!",2022-05-16,78,0.844710111618042,0.9769530296325684,0.9986531734466553,0.843841016292572,Positive
38,13436,Garden,78109,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,Image for Weeds,100175861,100175861,Yes,2022-03-22T00:00:00,2022,3,12,"After spraying my yard, content was never delivered. Customer Service...","After spraying my yard, content was never delivered. Customer Service suggested a malfunctioning spray head and did offer to send a replacement. Time and energy wasted for an old man attempting DIY. Disappointing.",organic reviews,20.47,1,0,0,0,No,"after spraying my yard, content was never delivered. customer service suggested a malfunctioning spray head and did offer to send a replacement. time and energy wasted for an old man attempting diy. disappointing.",2022-03-22,33,0.8404665589332581,0.004002330359071493,0.03678308054804802,0.008772038854658604,Negative
39,9111,Garden,68983,Kentucky 31 Tall Fescue,https://www.homedepot.com/p/Pennington-10-lbs-Kentucky-31-Tall-Fescue-Penkoted-Grass-Seed-100521768/204711466,Homedepot,Pennington Grass,204711466,306924565,Yes,2021-06-26T00:00:00,2021,6,25,Good germination and growth!...,Good germination and growth!,organic reviews,21.98,4,0,0,0,No,good germination and growth!,2021-06-26,4,0.011720877140760422,0.9186298847198486,0.9939671754837036,0.0044473023153841496,Positive
40,6737,Garden,66575,MOSS OUT! For Lawns 20 lb Granules ,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-for-Lawns-With-10-Iron-20lb-Bag-Covers-5-000-sq-ft/16795015?selected=true,Walmart,Moss Out,16795015,16795015,No,2021-11-30T00:00:00,2021,11,48,moss out,[This review was collected as part of a promotion.] Received a large bag of this. Unable to test due to the season but am looking forward to trying this is the spring as we have multiple mossy spots in our yard!,organic reviews,14.97,4,0,0,0,Yes,[this review was collected as part of a promotion.] received a large bag of this. unable to test due to the season but am looking forward to trying this is the spring as we have multiple mossy spots in our yard!,2021-11-30,41,0.5255763530731201,0.5201213359832764,0.5465179681777954,0.6387205719947815,Positive
41,5649,Garden,65144,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Sun-and-Shade-5-LB/5005480037,Lowes,Pennington Grass,5005480037,5005480037,Yes,2021-10-22T00:00:00,2021,10,42,Spot Repair For Lawns,"[This review was collected as part of a promotion.] It wasnt until I tried Pennington Smart Patch Sun & Shade Mix that I could finally repair the bare spots in my lawns caused by my dogs and lawn disease. This is so simple to use by raking and clearing debris, shaking on Smart patch, and then watering the area well. I can actually see new growth within one week and with the built-in mulch, it turns a lighter color so you know to water that area. This works well in either sun or shade and even has what they call a tackifier that acts as a blanket to cover and protect the seed from washing away so you know it will germinate and grow. This truly is the answer for me to have a complete lawn without any brown or bare spots. It just doesnt get any easier to have the lawn of envy. Thanks Pennington for making my life so much easier!",syndicated reviews,16.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] it wasnt until i tried pennington smart patch sun & shade mix that i could finally repair the bare spots in my lawns caused by my dogs and lawn disease. this is so simple to use by raking and clearing debris, shaking on smart patch, and then watering the area well. i can actually see new growth within one week and with the built-in mulch, it turns a lighter color so you know to water that area. this works well in either sun or shade and even has what they call a tackifier that acts as a blanket to cover and protect the seed from washing away so you know it will germinate and grow. this truly is the answer for me to have a complete lawn without any brown or bare spots. it just doesnt get any easier to have the lawn of envy. thanks pennington for making my life so much easier!",2021-10-22,163,0.7058595418930054,0.9943827390670776,0.9984303712844849,0.9978050589561462,Positive
42,11743,Garden,73406,22.5 lbs. Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026398,312026384,Yes,2022-02-12T00:00:00,2022,2,6,The seeds had meldew...,The seeds had meldew,organic reviews,22.98,3,0,0,0,No,the seeds had meldew,2022-02-12,4,0.20888400077819824,0.08344907313585281,0.49164217710494995,0.0048442138358950615,Neutral
