,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count
954,Garden,5850,Sevin Insect Killer Dust 3 lb. Bifenthrin,https://www.amazon.com/Sevin-100517556-Ready-Use-White/dp/B006O8OWFG,Amazon,GardenTech,B006O8OWFG,B006O8OWFG,No,2021-06-10T00:00:00,2021,6,23,Cheaper at Dollar General,Works great. Was Cheaper at Dollar General,organic reviews,0.0,3,0,0,0,No,works great. was cheaper at dollar general,2021-06-10,7
27553,Garden,143485,Sevin Ready-to-Use 1 gal.,https://www.lowes.com/pd/Sevin-1-Gallon-Garden-Insect-Killer/50261725,Lowes,GardenTech,50261725,50261725,No,2022-06-07T00:00:00,2022,6,23,Amazing results,[This review was collected as part of a promotion.] Due to our neighbor digging up their backyard our plants were infested with bugs. This product quickly got rid of the bugs and our plants are showing minimal damage from the bugs. I will keep this product in our house always!,syndicated reviews,16.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] due to our neighbor digging up their backyard our plants were infested with bugs. this product quickly got rid of the bugs and our plants are showing minimal damage from the bugs. i will keep this product in our house always!,2022-06-07,50
267,Garden,2662,Sevin Ready-to-Use 1 gal.,https://www.amazon.com/dp/B00MKB8WL6,Amazon,GardenTech,B00MKB8WL6,B00MKB8WL6,No,2021-06-14T00:00:00,2021,6,24,Not a good buy,When I went to use this the sprayer did not work so I got a funnel and another spray bottle out. It was so hard to get out of the jug because it was in chunks. First time I sprayed it did not kill anything so I shook it some more then soaked the tomato plants. After spraying 3 days it finally killed the bugs.Ive used 7 for a lot of years so my guess is that it is old because I have never had these problems with this product. Will go to a local store next time,organic reviews,25.4,2,0,0,4,No,when i went to use this the sprayer did not work so i got a funnel and another spray bottle out. it was so hard to get out of the jug because it was in chunks. first time i sprayed it did not kill anything so i shook it some more then soaked the tomato plants. after spraying 3 days it finally killed the bugs.ive used 7 for a lot of years so my guess is that it is old because i have never had these problems with this product. will go to a local store next time,2021-06-14,98
19207,Garden,130694,"Sevin Sulfur Dust, 1.25 gal",http://www.homedepot.com/p/316050533,Homedepot,GardenTech,316050533,316050533,No,2022-05-18T00:00:00,2022,5,20,Works on contact,"This insect killer works on contact and its ready to use for outdoor plants or gardens, and wow, it did such a great job on my vegetable garden. I was having a problem with sod webworms in my garden soil. I used Gardentech Sevin and they were gone on contact. I sprayed on my soil and I havent seen a webworm since. My garden looks better already, and now I can get more vegetables out of it.",syndicated reviews,9.97,5,0,0,0,No,"this insect killer works on contact and its ready to use for outdoor plants or gardens, and wow, it did such a great job on my vegetable garden. i was having a problem with sod webworms in my garden soil. i used gardentech sevin and they were gone on contact. i sprayed on my soil and i havent seen a webworm since. my garden looks better already, and now i can get more vegetables out of it.",2022-05-18,77
23358,Garden,135401,Sevin Insect Killer Ready to Use,https://www.lowes.com/pd/Sevin-Sevin-Insect-Killer-1-Gallon-RTU-Lambda/5005469013,Lowes,GardenTech,5005469013,5005469013,No,2022-05-17T00:00:00,2022,5,20,Great product!,"[This review was collected as part of a promotion.] I have alot of plants at my house. I have many flowers, fruits and vegetables. In the summertime it is essential to try to keep the insects away from them, so I decided to try this GardenTech Sevin Insect Killer Ready to Use 1.33Gal. Im so glad I did. This comes with the easy to use sprayer too. It kills over 130 different insects. It also doesnt harm your plants. It worked for me. This is a great product. I recommend this GardenTech Sevin Insect Killer.",syndicated reviews,16.02,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i have alot of plants at my house. i have many flowers, fruits and vegetables. in the summertime it is essential to try to keep the insects away from them, so i decided to try this gardentech sevin insect killer ready to use 1.33gal. im so glad i did. this comes with the easy to use sprayer too. it kills over 130 different insects. it also doesnt harm your plants. it worked for me. this is a great product. i recommend this gardentech sevin insect killer.",2022-05-17,95
5239,Garden,60315,Daconil Fungicide Ready-to-Use 32 oz. ,https://www.lowes.com/pd/Daconil-32-fl-oz-Garden-Fungicide/1000692658,Lowes,GardenTech,1000692658,1000692658,No,2021-07-26T00:00:00,2021,7,30,Do not buy,The sprayer didnt spray - useless for my application.,organic reviews,7.57,2,0,0,3,No,the sprayer didnt spray - useless for my application.,2021-07-26,9
22913,Garden,134919,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-23T00:00:00,2022,5,21,Great product,[This review was collected as part of a promotion.] This product really does help protect your harvest from bugs.,syndicated reviews,14.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] this product really does help protect your harvest from bugs.,2022-05-23,19
19112,Garden,130582,Sevin Ready to Use 5% Dust 1 lb. ,http://www.homedepot.com/p/203027209,Homedepot,GardenTech,203027209,203027209,No,2022-05-14T00:00:00,2022,5,19,Great product,[This review was collected as part of a promotion.] Worked so well on my plants. Got rid of all my spider mites and fungus gnats,syndicated reviews,6.27,5,0,0,0,Yes,[this review was collected as part of a promotion.] worked so well on my plants. got rid of all my spider mites and fungus gnats,2022-05-14,25
23216,Garden,135246,Sevin Insect Killer Ready to Use,https://www.lowes.com/pd/Sevin-Sevin-Insect-Killer-1-Gallon-RTU-Lambda/5005469013,Lowes,GardenTech,5005469013,5005469013,No,2022-05-17T00:00:00,2022,5,20,Kills bad bugs fast !,"[This review was collected as part of a promotion.] This product Garden Tech Sevin insect killer was so easy to use. The electric sprayer was so fantastic with just a light touch the trigger delivers the liquid directly on your plants. And the results were AWESOME ! My Knockout roses that border the front of my house had started withering and dying, instead of being a beautiful part of my yard decor now the front of my house looked horrible ! But within a couple of days the pests were dead and now my roses look beautiful ! Thank you Garden Tech .",syndicated reviews,16.02,5,0,0,0,Yes,"[this review was collected as part of a promotion.] this product garden tech sevin insect killer was so easy to use. the electric sprayer was so fantastic with just a light touch the trigger delivers the liquid directly on your plants. and the results were awesome ! my knockout roses that border the front of my house had started withering and dying, instead of being a beautiful part of my yard decor now the front of my house looked horrible ! but within a couple of days the pests were dead and now my roses look beautiful ! thank you garden tech .",2022-05-17,103
20516,Garden,132169,Sevin Insect Killer,http://www.homedepot.com/p/303593722,Homedepot,GardenTech,100598614,303593722,Yes,2022-05-23T00:00:00,2022,5,21,Garden tech Seven. The only bug killer you need.,"[This review was collected as part of a promotion.] I have been using this product for the last week around the house and yard. I have flowerbeds and vegetables garden areas that have any and other insects pressure. Well, not anymore. This product has worked where others have failed and now I am a fan for life. I try not to use anything if I can avoid it but from now on when I have to, Im grabbing this bottle first.",syndicated reviews,7.49,5,1,0,0,Yes,"[this review was collected as part of a promotion.] i have been using this product for the last week around the house and yard. i have flowerbeds and vegetables garden areas that have any and other insects pressure. well, not anymore. this product has worked where others have failed and now i am a fan for life. i try not to use anything if i can avoid it but from now on when i have to, im grabbing this bottle first.",2022-05-23,81
27451,Garden,143383,Sevin Ready to Use 5% Dust 1 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708103,316708103,Yes,2022-06-23T00:00:00,2022,6,25,i have been trying to get a complete list online of the bugs,complete list of bugs controlled..Please,syndicated reviews,9.98,3,1,0,0,No,complete list of bugs controlled..please,2022-06-23,5
22811,Garden,134808,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-26T00:00:00,2022,5,21,Saved my garden!,[This review was collected as part of a promotion.] We have a HORRIBLE problem with June Bugs and beetles eating my plants. Last year my tomatoes were trash because of bugs! Thankfully I decided to use this Sevin Dust product and it has SAVED me!! Id definitely recommend!!,syndicated reviews,14.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] we have a horrible problem with june bugs and beetles eating my plants. last year my tomatoes were trash because of bugs! thankfully i decided to use this sevin dust product and it has saved me!! id definitely recommend!!,2022-05-26,48
20612,Garden,132273,Sevin Insect Killer,http://www.homedepot.com/p/303593722,Homedepot,GardenTech,100598614,303593722,Yes,2022-05-26T00:00:00,2022,5,21,The best insect killer!,"[This review was collected as part of a promotion.] The jug is pretty heavy to carry around, otherwise, this stuff is pretty much perfect!",syndicated reviews,7.49,5,0,0,0,Yes,"[this review was collected as part of a promotion.] the jug is pretty heavy to carry around, otherwise, this stuff is pretty much perfect!",2022-05-26,24
2347,Garden,20117,Sevin Lawn Insect Granules 10 lb.,http://www.homedepot.com/p/t/304779519,Homedepot,GardenTech,304779519,304779519,Yes,2021-06-05T00:00:00,2021,6,22,The powder form of Seven Dust works well.  Didnt...,The powder form of Seven Dust works well.  Didnt have any ly with the granules working.,organic reviews,9.98,1,0,0,0,No,the powder form of seven dust works well.  didnt have any ly with the granules working.,2021-06-05,17
25762,Garden,141694,Sevin Insect Killer,http://www.homedepot.com/p/303593722,Homedepot,GardenTech,100598614,303593722,Yes,2022-06-24T00:00:00,2022,6,25,Great product!,[This review was collected as part of a promotion.] The Sevin Insect Killer RTU is a great product! It did exactly what it was supposed to do for my house/yard. I can safely let my children and animals play without worrying about annoying bugs that constantly plague our yards.,syndicated reviews,7.49,4,0,0,0,Yes,[this review was collected as part of a promotion.] the sevin insect killer rtu is a great product! it did exactly what it was supposed to do for my house/yard. i can safely let my children and animals play without worrying about annoying bugs that constantly plague our yards.,2022-06-24,49
22692,Garden,134675,Sevin Insect Killer Dust 1 lb. ,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer/5000198919,Lowes,GardenTech,5000198919,5000198919,No,2022-05-21T00:00:00,2022,5,20,Seems to do the job,"[This review was collected as part of a promotion.] Its hard to tell this early, but this product seems to be doing what it advertises. I got it more for my lawn than for my garden because the garden is small and has been hit or miss the last few years. We have multiple insect issues in our yard, so Im hoping this will be our fix. So far, I havent noticed as many of the ""offenders"" as I usually do this time of year. Fingers crossed that they continue to be few.",syndicated reviews,6.28,4,0,0,0,Yes,"[this review was collected as part of a promotion.] its hard to tell this early, but this product seems to be doing what it advertises. i got it more for my lawn than for my garden because the garden is small and has been hit or miss the last few years. we have multiple insect issues in our yard, so im hoping this will be our fix. so far, i havent noticed as many of the ""offenders"" as i usually do this time of year. fingers crossed that they continue to be few.",2022-05-21,93
22096,Garden,134035,Sevin Ready to Use 5% Dust 3 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708109,100539964,Yes,2022-05-17T00:00:00,2022,5,20,Sevin Insect Killer Dust,"[This review was collected as part of a promotion.] I sprinkled the amount suggested in my newly growing garden to keep pests at bay early on. So far, I have not seen bugs attempt to eat any of my tomato or lettuce leaves and I hope this prevents them from even being born. I did use this also on the red fire ants hill and I think this killed them. I would recommend this product.",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i sprinkled the amount suggested in my newly growing garden to keep pests at bay early on. so far, i have not seen bugs attempt to eat any of my tomato or lettuce leaves and i hope this prevents them from even being born. i did use this also on the red fire ants hill and i think this killed them. i would recommend this product.",2022-05-17,75
8909,Garden,68781,Sevin Insect Killer,https://www.homedepot.com/p/Sevin-16-oz-Insect-Killer-Concentrate-100530122/308861793,Homedepot,GardenTech,308861793,303593722,Yes,2021-06-10T00:00:00,2021,6,23,worked on my squash plants!...,worked on my squash plants!,organic reviews,12.35,5,0,0,0,No,worked on my squash plants!,2021-06-10,5
19339,Garden,130839,Sevin Insect Killer Ready to Use2 Quart,http://www.homedepot.com/p/317814883,Homedepot,GardenTech,317814883,317814883,No,2022-05-19T00:00:00,2022,5,20,It works period,"[This review was collected as part of a promotion.] This stuff is great, easy to spray has stream and spray so if you want a little or alot. Saw some ants on one of my plants and almost instantly cleared them away. Would highly recommend.",syndicated reviews,14.97,5,1,0,0,Yes,"[this review was collected as part of a promotion.] this stuff is great, easy to spray has stream and spray so if you want a little or alot. saw some ants on one of my plants and almost instantly cleared them away. would highly recommend.",2022-05-19,45
4842,Garden,54417,Over'n Out! Advanced Fire Ant Killer 23 lb. ,https://www.lowes.com/pd/Over-n-Out-Over-n-Out-Advanced-23-lb-Fire-Ant-Killer/1000773678,Lowes,GardenTech,1000773678,50106836,Yes,2021-10-22T00:00:00,2021,10,42,great fire ant killer,The ants just move over a couple feet. Have tried this on over 30 beds and each time they just relocate a few feet.,organic reviews,23.67,1,0,0,0,No,the ants just move over a couple feet. have tried this on over 30 beds and each time they just relocate a few feet.,2021-10-22,24
22865,Garden,134866,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-16T00:00:00,2022,5,20,No Insects,"[This review was collected as part of a promotion.] I have a little pot plant of peppers in my backyard that Ive been getting small aphids on every year. Once the play started getting bigger, I started using the Sevin Insect Killer Dust and have not seen any aphids so far. Id certainly say this is working very well but am still a little leary about the chemicals it may or may not have.",syndicated reviews,14.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i have a little pot plant of peppers in my backyard that ive been getting small aphids on every year. once the play started getting bigger, i started using the sevin insect killer dust and have not seen any aphids so far. id certainly say this is working very well but am still a little leary about the chemicals it may or may not have.",2022-05-16,74
22542,Garden,134518,Sevin Ready-to-Use 1 gal.,https://www.lowes.com/pd/Sevin-1-Gallon-Garden-Insect-Killer/50261725,Lowes,GardenTech,50261725,50261725,No,2022-05-17T00:00:00,2022,5,20,Great product!,"[This review was collected as part of a promotion.] I have alot of plants at my house. I have many flowers, fruits and vegetables. In the summertime it is essential to try to keep the insects away from them, so I decided to try this GardenTech Sevin Insect Killer Ready to Use 1.33Gal. Im so glad I did. This comes with the easy to use sprayer too. It kills over 130 different insects. It also doesnt harm your plants. It worked for me. This is a great product. I recommend this GardenTech Sevin Insect Killer.",syndicated reviews,16.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i have alot of plants at my house. i have many flowers, fruits and vegetables. in the summertime it is essential to try to keep the insects away from them, so i decided to try this gardentech sevin insect killer ready to use 1.33gal. im so glad i did. this comes with the easy to use sprayer too. it kills over 130 different insects. it also doesnt harm your plants. it worked for me. this is a great product. i recommend this gardentech sevin insect killer.",2022-05-17,95
2393,Garden,20392,Sevin Lawn Insect Granules 10 lb.,http://www.homedepot.com/p/t/304779519,Homedepot,GardenTech,304779519,304779519,Yes,2021-07-27T00:00:00,2021,7,30,got the spray and the pellets.  My lady wanted...,"got the spray and the pellets.  My lady wanted the spray, so I returned the pellets",organic reviews,9.98,5,0,0,0,No,"got the spray and the pellets.  my lady wanted the spray, so i returned the pellets",2021-07-27,17
19357,Garden,130857,Sevin Insect Killer Ready to Use2 Quart,http://www.homedepot.com/p/317814883,Homedepot,GardenTech,317814883,317814883,No,2022-05-21T00:00:00,2022,5,20,Plant Saver,"[This review was collected as part of a promotion.] There is NOTHING tastier than home grown tomatoes! My family and I enjoy planting a garden every year. Last year, we spent hours and money planting and tending to our garden. For the first time, we noticed insects were invading. After all of our hard work, we got discouraged , when we had experienced the worst crop ever. My family members wanted to dismiss the idea of working a vegetable and herb garden this year, but I reminded them of all the tasty food that we got from it in the years past, and I convinced them to try it again. The day after we planted the young plants that we got from the local plant nursery, I already noticed that leaves were being eaten and destroyed. While we compost and raise naturally, I could see that we were already fighting a losing battle from the start.. or so I thought. Enter SEVIN. A name that Ive trusted for years to perform. This product kills over 130 insects, so I didnt have to play detective. It also doesnt harm plants! Its designed for use on vegetables, fruits, roses, flowers, shrubs, trees, and other outdoor plants and surfaces. It comes in a convenient ready to use spray bottle, so no mixing is required. It comes ready to use outside around the home. It controls so many pests, including deer ticks! I sprayed my vegetable plants, which showed signs of damage, and I can say that I didnt see any further leaf damage after treatment. I love to work in my garden, but after the stress of losing almost all of my plants last season, Im so excited to see that I have an option to use this on the plants as soon as I notice infestation and get immediate results! After struggling last season, and not getting any positive results from the garden, Im so pleased to have this product at a ready solution. I highly recommend having a bottle of SEVIN INSECT KILLER on hand, because mother nature can spoil hours of labor and money spent. Thanks to SEVIN INSECT KILLER, I have not noticed any new infestations on any of our garden vegetables or herbs! Ive already recommended it to my family and friends.",syndicated reviews,14.97,5,4,0,0,Yes,"[this review was collected as part of a promotion.] there is nothing tastier than home grown tomatoes! my family and i enjoy planting a garden every year. last year, we spent hours and money planting and tending to our garden. for the first time, we noticed insects were invading. after all of our hard work, we got discouraged , when we had experienced the worst crop ever. my family members wanted to dismiss the idea of working a vegetable and herb garden this year, but i reminded them of all the tasty food that we got from it in the years past, and i convinced them to try it again. the day after we planted the young plants that we got from the local plant nursery, i already noticed that leaves were being eaten and destroyed. while we compost and raise naturally, i could see that we were already fighting a losing battle from the start.. or so i thought. enter sevin. a name that ive trusted for years to perform. this product kills over 130 insects, so i didnt have to play detective. it also doesnt harm plants! its designed for use on vegetables, fruits, roses, flowers, shrubs, trees, and other outdoor plants and surfaces. it comes in a convenient ready to use spray bottle, so no mixing is required. it comes ready to use outside around the home. it controls so many pests, including deer ticks! i sprayed my vegetable plants, which showed signs of damage, and i can say that i didnt see any further leaf damage after treatment. i love to work in my garden, but after the stress of losing almost all of my plants last season, im so excited to see that i have an option to use this on the plants as soon as i notice infestation and get immediate results! after struggling last season, and not getting any positive results from the garden, im so pleased to have this product at a ready solution. i highly recommend having a bottle of sevin insect killer on hand, because mother nature can spoil hours of labor and money spent. thanks to sevin insect killer, i have not noticed any new infestations on any of our garden vegetables or herbs! ive already recommended it to my family and friends.",2022-05-21,384
27652,Garden,143585,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,Yes,2022-06-02T00:00:00,2022,6,22,Works great,"[This review was collected as part of a promotion.] I had some plants and trees last year that I was afraid were not going to make this year as they were being eaten up by something....thankfully they did come back this year but I really wanted to make sure I stopped the insects from getting a grip on them. I tried the Sevin insect killer dust and so far I am thrilled with it! My peaches look great and and there are a ton of viable fruits this year. The biggest change was my weeping cherry tree, I thought for sure it wasnt going to make it, the insects almost stripped it of all its leaves last year. This year, the leaves are so heavy I can barely moves the branches to mow beneath it. I highly recommend this product.",syndicated reviews,14.98,5,5,0,0,Yes,"[this review was collected as part of a promotion.] i had some plants and trees last year that i was afraid were not going to make this year as they were being eaten up by something....thankfully they did come back this year but i really wanted to make sure i stopped the insects from getting a grip on them. i tried the sevin insect killer dust and so far i am thrilled with it! my peaches look great and and there are a ton of viable fruits this year. the biggest change was my weeping cherry tree, i thought for sure it wasnt going to make it, the insects almost stripped it of all its leaves last year. this year, the leaves are so heavy i can barely moves the branches to mow beneath it. i highly recommend this product.",2022-06-02,140
23753,Garden,135840,Sevin Insect Killer Ready to Use2 1.33 Gal,https://www.lowes.com/pd/Sevin-Ready-to-Use-1-33-Gallon-Garden-Insect-Killer/1001413712,Lowes,GardenTech,1001413712,1001413712,No,2022-05-17T00:00:00,2022,5,20,"Works as well as the powder, easier application","[This review was collected as part of a promotion.] Used on rose bush and newly planted garden to drive off pests that were damaging the plants (bottle lists confirmed safe plants spray can be used on). Had a nearly immediate impact on bugs and plants pepped back up nearly over night. This is a product you want to understand when it can be applied for garden use (again, listed explicitly), but is highly effective in my experience. I have used Sevin dust for years and this works just as well but is much easier to apply.",syndicated reviews,22.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] used on rose bush and newly planted garden to drive off pests that were damaging the plants (bottle lists confirmed safe plants spray can be used on). had a nearly immediate impact on bugs and plants pepped back up nearly over night. this is a product you want to understand when it can be applied for garden use (again, listed explicitly), but is highly effective in my experience. i have used sevin dust for years and this works just as well but is much easier to apply.",2022-05-17,96
